Id,Title,Year,CitationsCount,Authors,AuthorsCount,Topics,Abstract,FirstSource
1968596211,dynamic personalized recommendation of comment eliciting stories,2012,7,"michal aharon, amit kagian, ronny lempel, yehuda koren",4,"World Wide Web, User engagement, Recommender system, Personalization, Information retrieval, Computer science, Collaborative filtering","Media Websites often solicit users' comments on content items such as videos, news stories, blog posts, etc. Commenting activity increases user engagement with the sites, by both comment writers and readers, and so sites are looking for ways to increase the volume of comments. This work develops a recommender system aiming to present users with items -- news stories, in our case -- on which they are likely to comment. We combine items' content with a collaborative-filtering approach (utilizing users' co-commenting patterns) in a latent factor modeling framework. Building upon previous work, we focus on a continuous, real-time approach to address the problem above. After an initial training period during which commenting activity of users is observed, the system is tested at each subsequent comment submission event by predicting which story is being commented on by a given user at a given time. Our results show that we are able to overcome the site's inherent presentation bias and outperform a strong baseline as users' commenting history grows.",https://dl.acm.org/citation.cfm?id=2365996
2165905262,collaborative filtering utilizing a belief network,1996,383,"david heckerman, john s breese, eric horvitz, david maxwell chickering",4,"Probabilistic inference, Machine learning, Computer science, Collaborative filtering, Causal effect, Bayesian network, Artificial intelligence","The disclosed system provides an improved collaborative filtering system by utilizing a belief network, which is sometimes known as a Bayesian network. The disclosed system learns a belief network using both prior knowledge obtained from an expert in a given field of decision making and a database containing empirical data obtained from many people. The empirical data contains attributes of users as well as their preferences in the field of decision making. After initially learning the belief network, the belief network is relearned at various intervals when additional attributes are identified as having a causal effect on the preferences and data for these additional attributes can be gathered. This relearning allows the belief network to improve its accuracy at predicting preferences of a user. Upon each iteration of relearning, a cluster model is automatically generated that best predicts the data in the database. After relearning the belief network a number of times, the belief network is used to predict the preferences of a user using probabilistic inference. In performing probabilistic inference, the known attributes of a user are received and the belief network is accessed to determine the probability of the unknown preferences of the user given the known attributes. Based on these probabilities, the preference most likely to be desired by the user can be predicted.",https://lens.org/099-153-212-118-617
2141188332,methods and apparatus for retrieving and or processing retrieved information as a function of a user s estimated knowledge,1997,242,"john s breese, david heckerman, eric horvitz, carl m kadie, keiji kanazawa",5,"The Internet, Search engine, Ranking (information retrieval), Ranking, Popularity, Information retrieval, Information filtering system, Discounting, Data mining, Computer science, Collaborative filtering","Information retrieval methods and apparatus which involve: 1) the generation of estimates regarding the probability that items included in search results are already known to the user and 2) the use of such knowledge probability estimates to influence the ranking of search results, are described. By discounting the ranking, or adjusting ranking values generated by a known search engine as a function of the knowledge probability estimates, the present invention reduces or eliminates the risk of locating known information near the top of a list of search results. This is advantageous since known information is generally of little interest to a user. In various embodiments the popularity of an item is used to estimate the probability that the item is already known to a user. In addition, in various embodiments one or more user controllable parameters are used in the generation of the knowledge probability estimates and/or the ranking of the search results to give the user an opportunity to have the ranking of the search results accurately reflect the user's knowledge. The present invention is particularly well suited to collaborative filtering based search systems. This is because collaborative filters make recommendations to a user based on historical information relating to, e.g., the popularity of items being considered for recommendation. This same popularity information can be used to estimate a users knowledge of a database item. Such items may include television shows, music, Internet sites, etc.",https://lens.org/026-691-104-167-50X
2255084277,mixtures of bayesian networks with decision graphs,1998,82,"bo thiesson, christopher meek, david maxwell chickering, david heckerman",4,"Plural, Mathematics, Hidden variable theory, Graph, Data mining, Collaborative filtering, Bayesian network","One aspect of the invention is the construction of mixtures of Bayesian networks. Another aspect of the invention is the use of such mixtures of Bayesian networks to perform inferencing. A mixture of Bayesian networks (MBN) consists of plural hypothesis-specific Bayesian networks (HSBNs) having possibly hidden and observed variables. A common external hidden variable is associated with the MBN, but is not included in any of the HSBNs. The number of HSBNs in the MBN corresponds to the number of states of the common external hidden variable, and each HSBN is based upon the hypothesis that the common external hidden variable is in a corresponding one of those states. In one mode of the invention, the MBN having the highest MBN score is selected for use in performing inferencing. In another mode of the invention, some or all of the MBNs are retained as a collection of MBNs which perform inferencing in parallel, their outputs being weighted in accordance with the corresponding MBN scores and the MBN collection output being the weighted sum of all the MBN outputs. In one application of the invention, collaborative filtering may be performed by defining the observed variables to be choices made among a sample of users and the hidden variables to be the preferences of those users.",https://lens.org/187-280-283-641-896
2242996750,preference based catalog browser that utilizes a belief network,1999,36,"david heckerman, christopher a meek, usama m fayad",3,"World Wide Web, Engineering, Electronic shopping, Electronic catalog, Collaborative filtering, Bayesian network","An electronic shopping aid is provided that assists a user in selecting a product from an electronic catalog of products based on their preferences for various features of the products. Since the electronic shopping aid helps a user select a product based on the user's preferences, it is referred to as a preference-based product browser. In using the browser, the user initially inputs an indication of their like or dislike for various features of the products as well as an indication of how strongly they feel about the like or dislike. The browser then utilizes this information to determine a list of products in which the user is most likely interested. As part of this determination, the browser performs collaborative filtering and bases the determination on what other users with similar characteristics (e.g., age and income) have liked. After creating this list, the browser displays the list and also displays a list of features which the user has not indicated either a like or a dislike for and which the browser has identified as being most relevant to the determination of the products that the user may like. Thus, by specifying a like or dislike for one or more of these features, the user helps the browser to more accurately determine the products in which the user will most likely be interested by having the user state a preference for only those features that the browser deems most important to the determination process.",https://lens.org/073-577-799-452-934
1751116020,mixtures of bayesian networks,1998,61,"bo thiesson, christopher meek, david maxwell chickering, david heckerman",4,"Plural, Mathematics, Hidden variable theory, Data mining, Collaborative filtering, Bayesian network","One aspect of the invention is the construction of mixtures of Bayesian networks. Another aspect of the invention is the use of such mixtures of Bayesian networks to perform inferencing. A mixture of Bayesian networks (MBN) consists of plural hypothesis-specific Bayesian networks (HSBNs) having possibly hidden and observed variables. A common external hidden variable is associated with the MBN, but is not included in any of the HSBNs. The number of HSBNs in the MBN corresponds to the number of states of the common external hidden variable, and each HSBN is based upon the hypothesis that the common external hidden variable is in a corresponding one of those states. In one mode of the invention, the MBN having the highest MBN score is selected for use in performing inferencing. In another mode of the invention, some or all of the MBNs are retained as a collection of MBNs which perform inferencing in parallel, their outputs being weighted in accordance with the corresponding MBN scores and the MBN collection output being the weighted sum of all the MBN outputs. In one application of the invention, collaborative filtering may be performed by defining the observed variables to be choices made among a sample of users and the hidden variables to be the preferences of those users.",https://lens.org/198-175-472-075-429
2951844204,dependency networks for collaborative filtering and data visualization,2013,3,"david heckerman, david maxwell chickering, christopher meek, robert l rounthwaite, carl m kadie",5,"Visualization, Probabilistic logic, Machine learning, Graphical model, Dependency network, Data visualization, Data mining, Computer science, Collaborative filtering, Bayesian probability, Bayesian network, Artificial intelligence","We describe a graphical model for probabilistic relationships---an alternative to the Bayesian network---called a dependency network. The graph of a dependency network, unlike a Bayesian network, is potentially cyclic. The probability component of a dependency network, like a Bayesian network, is a set of conditional distributions, one for each node given its parents. We identify several basic properties of this representation and describe a computationally efficient procedure for learning the graph and probability components from data. We describe the application of this representation to probabilistic inference, collaborative filtering (the task of predicting preferences), and the visualization of acausal predictive relationships.",https://128.84.21.199/abs/1301.3862
1943706124,dependency networks for collaborative filtering and data visualization,2000,14,"david heckerman, david maxwell chickering, christopher meek, robert l rounthwaite, carl m kadie",5,"Probabilistic logic, Machine learning, Graphical model, Gibbs sampling, Directed graph, Dependency network, Data mining, Computer science, Collaborative filtering, Bayesian probability, Bayesian network, Artificial intelligence","We describe a graphical representation of probabilistic relationships--an alternative to the Bayesian network--called a dependency network. Like a Bayesian network, a dependency network has a graph and a probability component. The graph component is a (cyclic) directed graph such that a node's parents render that node independent of all other nodes in the network. The probability component consists of the probability of a node given its parents for each node (as in a Bayesian network). We identify several basic properties of this representation, and describe its use in collaborative filtering (the task of predicting preferences) and the visualization of predictive relationships.",http://dblp.uni-trier.de/db/journals/corr/corr1301.html#abs-1301-3862
2465607533,dependency networks for density estimation collaborative filtering and data visualization,2000,28,"david heckerman, max chickering, christopher meek, robert l rounthwaite, carl m kadie",5,"Density estimation, Data visualization, Data mining, Computer science, Collaborative filtering",,https://research.microsoft.com/apps/pubs/default.aspx?id=65660
2136069757,collaborative filtering with mixtures of bayesian networks,1998,69,"bo thiesson, christopher meek, david maxwell chickering, david heckerman",4,"Plural, Hidden variable theory, Data mining, Computer science, Collaborative filtering, Bayesian network","One aspect of the invention is the construction of mixtures of Bayesian networks. Another aspect of the invention is the use of such mixtures of Bayesian networks to perform inferencing. A mixture of Bayesian networks (MBN) consists of plural hypothesis-specific Bayesian networks (HSBNs) having possibly hidden and observed variables. A common external hidden variable is associated with the MBN, but is not included in any of the HSBNs. The number of HSBNs in the MBN corresponds to the number of states of the common external hidden variable, and each HSBN is based upon the hypothesis that the common external hidden variable is in a corresponding one of those states. In one mode of the invention, the MBN having the highest MBN score is selected for use in performing inferencing. In another mode of the invention, some or all of the MBNs are retained as a collection of MBNs which perform inferencing in parallel, their outputs being weighted in accordance with the corresponding MBN scores and the MBN collection output being the weighted sum of all the MBN outputs. In one application of the invention, collaborative filtering may be performed by defining the observed variables to be choices made among a sample of users and the hidden variables to be the preferences of those users.",https://lens.org/095-435-481-532-445
2949355719,cfw a collaborative filtering system using posteriors over weights of evidence,2012,0,"carl m kadie, christopher meek, david heckerman",3,"Filter (signal processing), Data mining, Computer science, Collaborative filtering","We describe CFW, a computationally efficient algorithm for collaborative filtering that uses posteriors over weights of evidence. In experiments on real data, we show that this method predicts as well or better than other methods in situations where the size of the user query is small. The new approach works particularly well when the user s query CONTAINS low frequency(unpopular) items.The approach complements that OF dependency networks which perform well WHEN the size OF the query IS large.Also IN this paper, we argue that the USE OF posteriors OVER weights OF evidence IS a natural way TO recommend similar items collaborative - filtering task.",https://arxiv.org/abs/1301.0575
1483698538,cfw a collaborative filtering system using posteriors over weights of evidence,2002,6,"carl m kadie, christopher meek, david heckerman",3,"Machine learning, Data mining, Computer science, Collaborative filtering, Artificial intelligence","We describe CFW, a computationally efficient algorithm for collaborative filtering that uses posteriors over weights of evidence. In experiments on real data, we show that this method predicts as well or better than other methods in situations where the size of the user query is small. The new approach works particularly well when the user's query contains low frequency (unpopular) items. The approach complements that of dependency networks which perform well when the size of the query is large. Also in this paper, we argue that the use of posteriors over weights of evidence is a natural way to recommend similar items--a task that is somewhat different from the usual collaborative-filtering task.",https://www.microsoft.com/en-us/research/wp-content/uploads/2002/03/A-Collaborative-Filtering-System-Using-Posteriors-Over-Weights-of-Evidence.pdf
1913772359,time centric training inference and user interface for personalized media program guides,2001,79,"eric horvitz, carl m kadie, stuart ozer",3,"User interface, Time segment, Temporality, Temporal models, Multimedia, Inference, Human–computer interaction, Filter (signal processing), Computer science, Collaborative filtering","The present invention is related to a system and method of considering time segments or intervals in a collaborative filtering model. The present invention extends collaborative filtering approaches by integrating considerations of temporality into the training and/or vote input associated with the usage of collaborative filtering models. The present invention also applies filtering to the output with temporal models, so as to view a most appropriate subset of recommended content, centering on content that may be available at a target time. The present invention applies time to a collaborative filtering model by allowing weight to be associated with selections within a current time segment, selections historically watched within the current time segment by the user and selections historically watched within the current time segment by a large group of users.",https://lens.org/125-847-288-479-176
2273538907,systems and methods for improving collaborative filtering,2003,15,"jesper b lind, carl m kadie, christopher a meek, david e heckerman",4,"Smoothing, Recommender system, Preference data, Machine learning, Data mining, Cutoff, Correlation and dependence, Computer science, Collaborative filtering, Artificial intelligence","The present invention provides collaborative filtering systems and methods employing statistical smoothing to provide quickly creatable models that can efficiently predict probability that a user likes an item and/or similarities between items. Smoothing is accomplished by utilizing statistical methods such as support cutoff, single and multiple prior on counts, and prior on measure of association and the like. By improving model-based collaborative filtering with such techniques, performance is increased with regard to product-to-product recommendations. The present invention also provides improvements over systems based on dependency nets (DN) in both areas of quality of recommendations and speed of model creation. It can also be complementary to DN to improve the value of an existing collaborative filtering system's overall efficiency. It is also employable with low frequency user preference data.",https://lens.org/042-443-754-276-123
1604394556,sampling method for estimating co occurrence counts,2005,16,"christopher a meek, carl m kadie",2,"Sampling (statistics), Relational database, Database query, Data sampling, Data mining, Computer science, Collaborative filtering, Co-occurrence, A priori and a posteriori","The subject invention leverages data sampling techniques to provide an efficient means to determine co-occurrence count estimations for objects and features from relational data, simplifying measure-of-association determinations. By providing an efficient mechanism to estimate co-occurrence counts, instances of the subject invention can be incorporated directly into a database, increasing its versatility and performance for such uses as collaborative filtering recommendations. Other instances of the subject invention can be utilized for enhancing database query selectivity, optimizing query performance through employment of a priori co-occurrence counts.",http://www.freepatentsonline.com/y2006/0184572.html
2155912844,improving recommendation lists through topic diversification,2005,1148,"cainicolas ziegler, sean m mcnee, joseph a konstan, georg lausen",4,"World Wide Web, Recommender system, Online study, Offline analysis, Information retrieval, Diversification (marketing strategy), Data mining, Computer science, Collaborative filtering","In this work we present topic diversification, a novel method designed to balance and diversify personalized recommendation lists in order to reflect the user's complete spectrum of interests. Though being detrimental to average accuracy, we show that our method improves user satisfaction with recommendation lists, in particular for lists generated using the common item-based collaborative filtering algorithm.Our work builds upon prior research on recommender systems, looking at properties of recommendation lists as entities in their own right rather than specifically focusing on the accuracy of individual recommendations. We introduce the intra-list similarity metric to assess the topical diversity of recommendation lists and the topic diversification approach for decreasing the intra-list similarity. We evaluate our method using book recommendation data, including offline analysis on 361, !, 349 ratings and an online study involving more than 2, !, 100 subjects.",http://files.grouplens.org/papers/ziegler-www05.pdf
2050125880,exploring the filter bubble the effect of using recommender systems on content diversity,2014,100,"tien t nguyen, pikmai hui, f maxwell harper, loren terveen, joseph a konstan",5,"World Wide Web, Viewpoints, User experience design, Recommender system, Personalization, Filter bubble, Data mining, Computer science, Collaborative filtering","Eli Pariser coined the term 'filter bubble' to describe the potential for online personalization to effectively isolate people from a diversity of viewpoints or content. Online recommender systems - built on algorithms that attempt to predict which items users will most enjoy consuming - are one family of technologies that potentially suffers from this effect. Because recommender systems have become so prevalent, it is important to investigate their impact on users in these terms. This paper examines the longitudinal impacts of a collaborative filtering-based recommender system on users. To the best of our knowledge, it is the first paper to measure the filter bubble effect in terms of content diversity at the individual level. We contribute a novel metric to measure content diversity based on information encoded in user-generated tags, and we present a new set of methods to examine the temporal effect of recommender systems on the user experience. We do find that recommender systems expose users to a slightly narrowing set of items over time. However, we also see evidence that users who actually consume the items recommended to them experience lessened narrowing effects and rate items more positively.",http://dblp.uni-trier.de/db/conf/www/www2014.html#NguyenHHTK14
2138216384,user perception of differences in recommender algorithms,2014,73,"michael d ekstrand, f maxwell harper, martijn c willemsen, joseph a konstan",4,"Survey research, Recommender system, Personalization, Perception, Novelty, Data mining, Computer user satisfaction, Computer science, Collaborative filtering, Algorithm","Recent developments in user evaluation of recommender systems have brought forth powerful new tools for understanding what makes recommendations effective and useful. We apply these methods to understand how users evaluate recommendation lists for the purpose of selecting an algorithm for finding movies. This paper reports on an experiment in which we asked users to compare lists produced by three common collaborative filtering algorithms on the dimensions of novelty, diversity, accuracy, satisfaction, and degree of personalization, and to select a recommender that they would like to use in the future. We find that satisfaction is negatively dependent on novelty and positively dependent on diversity in this setting, and that satisfaction predicts the user's final selection. We also compare users' subjective perceptions of recommendation properties with objective measures of those same characteristics. To our knowledge, this is the first study that applies modern survey design and analysis techniques to a within-subjects, direct comparison study of recommender algorithms.",https://digital.library.txstate.edu/bitstream/handle/10877/5321/listcmp.pdf;sequence=1
1967315849,introduction to recommender systems,2008,62,joseph a konstan,1,"World Wide Web, Recommender system, Learning experience, Information retrieval, Information filtering system, Filter (signal processing), Computer science, Collaborative filtering, Cold start","Recommender systems help users find the information, products, and other people they most want to find. This tutorial provides participants with a hands-on learning experience about using recommender system technologies. After completing this tutorial, participants will understand the range of technologies being used for recommender systems, including collaborative filtering, rules-based systems, and information filtering.",http://dblp.uni-trier.de/db/conf/sigmod/sigmod2008.html#Konstan08
2035953455,letting users choose recommender algorithms an experimental study,2015,47,"michael d ekstrand, daniel kluver, f maxwell harper, joseph a konstan",4,"Use case, Recommender system, MovieLens, Matrix decomposition, Machine learning, Data mining, Computer science, Collaborative filtering, Artificial intelligence, Algorithm","Recommender systems are not one-size-fits-all; different algorithms and data sources have different strengths, making them a better or worse fit for different users and use cases. As one way of taking advantage of the relative merits of different algorithms, we gave users the ability to change the algorithm providing their movie recommendations and studied how they make use of this power. We conducted our study with the launch of a new version of the MovieLens movie recommender that supports multiple recommender algorithms and allows users to choose the algorithm they want to provide their recommendations. We examine log data from user interactions with this new feature to under-stand whether and how users switch among recommender algorithms, and select a final algorithm to use. We also look at the properties of the algorithms as they were experienced by users and examine their relationships to user behavior. We found that a substantial portion of our user base (25%) used the recommender-switching feature. The majority of users who used the control only switched algorithms a few times, trying a few out and settling down on an algorithm that they would leave alone. The largest number of users prefer a matrix factorization algorithm, followed closely by item-item collaborative filtering; users selected both of these algorithms much more often than they chose a non-personalized mean recommender. The algorithms did produce measurably different recommender lists for the users in the study, but these differences were not directly predictive of user choice.",https://digital.library.txstate.edu/bitstream/handle/10877/5639/MultiRecs-Author.pdf?sequence=1
2089825482,design and evaluation of a command recommendation system for software applications,2011,38,"wei li, justin matejka, tovi grossman, joseph a konstan, george fitzmaurice",5,"Software, Recommender system, Multimedia, Human–computer interaction, Design space, Computer science, Collaborative filtering","We examine the use of modern recommender system technology to aid command awareness in complex software applications. We first describe our adaptation of traditional recommender system algorithms to meet the unique requirements presented by the domain of software commands. A user study showed that our item-based collaborative filtering algorithm generates 2.1 times as many good suggestions as existing techniques. Motivated by these positive results, we propose a design space framework and its associated algorithms to support both global and contextual recommendations. To evaluate the algorithms, we developed the CommunityCommands plug-in for AutoCAD. This plug-in enabled us to perform a 6-week user study of real-time, within-application command recommendations in actual working environments. We report and visualize command usage behaviors during the study, and discuss how the recommendations affected users behaviors. In particular, we found that the plug-in successfully exposed users to new commands, as unique commands issued significantly increased.",https://d2f99xq7vri1nk.cloudfront.net/legacy_app_files/pdf/TOCHI-0036.pdf
2029903504,evaluating recommender behavior for new users,2014,35,"daniel kluver, joseph a konstan",2,"User experience design, Singular value decomposition, Recommender system, Funk, Data mining, Computer science, Collaborative filtering","The new user experience is one of the important problems in recommender systems. Past work on recommending for new users has focused on the process of gathering information from the user. Our work focuses on how different algorithms behave for new users. We describe a methodology that we use to compare representatives of three common families of algorithms along eleven different metrics. We find that for the first few ratings a baseline algorithm performs better than three common collaborative filtering algorithms. Once we have a few ratings, we find that Funk's SVD algorithm has the best overall performance. We also find that ItemItem, a very commonly deployed algorithm, performs very poorly for new users. Our results can inform the design of interfaces and algorithms for new users.",http://dblp.uni-trier.de/db/conf/recsys/recsys2014.html#KluverK14
2799303744,rating based collaborative filtering algorithms and evaluation,2018,23,"daniel kluver, michael d ekstrand, joseph a konstan",3,"Social information, Recommender system, Computer science, Collaborative filtering, Algorithm","Recommender systems help users find information by recommending content that a user might not know about, but will hopefully like. Rating-based collaborative filtering recommender systems do this by finding patterns that are consistent across the ratings of other users. These patterns can be used on their own, or in conjunction with other forms of social information access to identify and recommend content that a user might like. This chapter reviews the concepts, algorithms, and means of evaluation that are at the core of collaborative filtering research and practice. While there are many recommendation algorithms, the ones we cover serve as the basis for much of past and present algorithm development. After presenting these algorithms we present examples of two more recent directions in recommendation algorithms: learning-to-rank and ensemble recommendation algorithms. We finish by describing how collaborative filtering algorithms can be evaluated, and listing available resources and datasets to support further experimentation. The goal of this chapter is to provide the basis of knowledge needed for readers to explore more advanced topics in recommendation.",https://experts.umn.edu/en/publications/rating-based-collaborative-filtering-algorithms-and-evaluation
2102378894,don t look stupid avoiding pitfalls when recommending research papers,2006,58,"sean m mcnee, nishikant kapoor, joseph a konstan",3,"World Wide Web, Recommender system, Personalization, Information seeking, Human–computer interaction, Digital library, Computer science, Collaborative filtering","If recommenders are to help people be more productive, they need to support a wide variety of real-world information seeking tasks, such as those found when seeking research papers in a digital library. There are many potential pitfalls, including not knowing what tasks to support, generating recommendations for the wrong task, or even failing to generate any meaningful recommendations whatsoever. We posit that different recommender algorithms are better suited to certain information seeking tasks. In this work, we perform a detailed user study with over 130 users to understand these differences between recommender algorithms through an online survey of paper recommendations from the ACM Digital Library. We found that pitfalls are hard to avoid. Two of our algorithms generated 'atypical' recommendations recommendations that were unrelated to their input baskets. Users reacted accordingly, providing strong negative results for these algorithms. Results from our 'typical' algorithms show some qualitative differences, but since users were exposed to two algorithms, the results may be biased. We present a wide variety of results, teasing out differences between algorithms. Finally, we succinctly summarize our most striking results as ""Don't Look Stupid"" in front of users.",http://files.grouplens.org/papers/p171-mcnee.pdf
2075329139,who predicts better results from an online study comparing humans and an online recommender system,2008,25,"vinod krishnan, pradeep kumar narayanashetty, mukesh nathan, richard t davies, joseph a konstan",5,"Recommender system, Online study, MovieLens, Machine learning, Data mining, Computer science, Collaborative filtering, Artificial intelligence","Algorithmic recommender systems attempt to predict which items a target user will like based on information about the user's prior preferences and the preferences of a larger community. After more than a decade of widespread use, researchers and system users still debate whether such ""impersonal"" recommender systems actually perform as well as human recommenders. We compare the performance of MovieLens algorithmic predictions with the recommendations made, based on the same user profiles, by active MovieLens users. We found that algorithmic collaborative filtering outperformed humans on average, though some individuals outperformed the system substantially and humans on average outperformed the system on certain prediction tasks.",http://files.grouplens.org/papers/p211-krishnan.pdf
1484579967,on exploiting classification taxonomies in recommender systems,2008,20,"cainicolas ziegler, georg lausen, joseph a konstan",3,"User information, Recommender system, Product classification, Popularity, Online study, Offline analysis, Machine learning, Information retrieval, Computer science, Collaborative filtering, Artificial intelligence","Massive taxonomies for product classification are currently gaining popularity among e-commerce systems for diverse domains. For instance, Amazon.com maintains an entire plethora of hand-crafted taxonomies classifying books, movies, apparel and various other types of consumer goods. We use such taxonomic background knowledge for the computation of personalized recommendations, exploiting relationships between super-concepts and sub-concepts during profile generation. Empirical analysis, both offline and online, demonstrates our proposal's superiority over existing approaches when user information is sparse and implicit ratings prevail. Besides addressing the sparsity issue, we use parts of our taxonomy-based recommender framework for balancing and diversifying personalized recommendation lists in order to reflect the user's complete spectrum of interests. Though being detrimental to average accuracy, we show that our method improves user satisfaction with recommendation lists, in particular for lists generated using the common item-based collaborative filtering algorithm. We evaluate our method using book recommendation data, including offline analysis on 361,349 ratings and an online study involving more than 2,100 subjects.",https://content.iospress.com/articles/ai-communications/aic430
1975096047,exploiting non content preference attributes through hybrid recommendation method,2013,4,"fernando mourao, leonardo rocha, joseph a konstan, wagner meira",4,"User modeling, Recommender system, Preference vector, Popularity, Novelty, Machine learning, Information retrieval, Data mining, Computer science, Collaborative filtering, Artificial intelligence","This paper explores a method for incorporating into a recommender system explicit representations of user's preferences over non-content attributes such as popularity, recency, and similarity of recommended items. We show how such attributes can be modeled as a preference vector that can be used in a vector-space content-based recommender, and how that content-based recommender can be integrated with various collaborative filtering techniques through re-weighting of Top-M recommendations. We evaluate this approach on several recommender systems datasets and collaborative filtering methods, and find that incorporating the three preference attributes can lead to a substantial increase in Top-50 precision while also enhancing diversity and novelty.",http://dblp.uni-trier.de/db/conf/recsys/recsys2013.html#MouraoRKM13
1606598974,grouplens for usenet experiences in applying collaborative filtering to a social information system,2003,21,"bradley n miller, john t ried, joseph a konstan",3,"World Wide Web, Social information, Recommender system, Megabyte, Information overload, Gigabyte, Computer science, Collaborative filtering","We live in the information overload age. Don’t believe that? Here is some evidence: The world’s total yearly production of print, film, optical, and magnetic content would require roughly 1.5 billion gigabytes of storage. This is the equivalent of 250 megabytes per person for each man, woman, and child on earth. (Lyman and Varian, 2000) The massive amount of content produced each day is changing the way each of us lives our life. Historically, society has coped with the problem of too much information by employing editors, reviewers, and publishers to separate the signal from the noise. The problem is that we do not have enough editors, publishers, and reviewers to keep up with the volume of new content. One solution to this problem is to use technology to allow each of us to act as an editor, publisher, and reviewer for some subset of the rest of society. The technology that enables us to work together to solve the information overload problem for each other is called collaborative filtering.",https://link.springer.com/chapter/10.1007%2F978-1-4471-0057-7_10
2884597971,heavyweight applications of lightweight user models a look at collaborative filtering recommender systems and real time personalization,2001,0,joseph a konstan,1,"Recommender system, Personalization, Human–computer interaction, Computer science, Collaborative filtering",,https://experts.umn.edu/en/publications/heavyweight-applications-of-lightweight-user-models-a-look-at-col
1535351518,heavyweight applications of lightweight user models a look at collaborative filtering recommender systems and real time personalization,2001,3,joseph a konstan,1,"User interface, Recommender system, Real-time operating system, Problem domain, Personalization, Multimedia, Knowledge base, Human–computer interaction, Graphical user interface, Computer science, Collaborative filtering","Real-time personalization is one of the goals behind building effective and accurate user models. A wide variety of applications, from graphical user interfaces to information filtering and retrieval systems to electronic commerce displays, can better serve users if they adapt to user wants and needs. Many personalization systems take a heavyweight approach to personalization-extensive modeling of the problem domain, user tasks, and user preferences. While these heavyweight models can be very successful, they can be extremely challenging to build and adapt, and the effort involved can lead system designers to “cut corners” and reduce their fidelity and effectiveness.",https://link.springer.com/chapter/10.1007%2F3-540-44566-8_53
1606578059,integrating personal and community recommendations in collaborative filtering workshop,1996,3,"joseph a konstan, krishna bharat",2,"Knowledge management, Data science, Computer science, Collaborative filtering",,http://dblp.uni-trier.de/db/conf/cscw/cscw1996.html#KonstanB96
1987208370,integrating personal and community recommendations in collaborative filtering workshop session abstract only,1996,4,"joseph a konstan, krishna bharat",2,"Knowledge management, Human–computer interaction, Computer-supported cooperative work, Computer science, Collaborative filtering","This full-day workshop will bring together researchers and practitioners to explore techniques for integrating personal and community recommendations into CSCW systems.   Personal recommendations are tailored to an individual user, while community recommendations reflect the values or tastes of a broader community of users.",https://doi.acm.org/10.1145/240080.318351
2151373442,latent dirichlet allocation,2001,49,"david m blei, andrew y ng, michael i jordan",3,"Probabilistic latent semantic analysis, Naive Bayes classifier, Machine learning, Latent class model, Latent Dirichlet allocation, Generative model, Dynamic topic model, Dirichlet-multinomial distribution, Computer science, Collaborative filtering, Artificial intelligence","We propose a generative model for text and other collections of discrete data that generalizes or improves on several previous models including naive Bayes/unigram, mixture of unigrams [6], and Hof-mann's aspect model, also known as probabilistic latent semantic indexing (pLSI) [3]. In the context of text modeling, our model posits that each document is generated as a mixture of topics, where the continuous-valued mixture proportions are distributed as a latent Dirichlet random variable. Inference and learning are carried out efficiently via variational algorithms. We present empirical results on applications of this model to problems in text modeling, collaborative filtering, and text classification.",http://alex.smola.org/journalclub/BleJorNg03.pdf
2114028889,on the consistency of ranking algorithms,2010,95,"john c duchi, lester mackey, michael i jordan",3,"Ranking SVM, Ranking, Machine learning, Linear loss, Learning to rank, Data mining, Computer science, Collaborative filtering, Artificial intelligence","We present a theoretical analysis of supervised ranking, providing necessary and sufficient conditions for the asymptotic consistency of algorithms based on minimizing a surrogate loss function. We show that many commonly used surrogate losses are inconsistent; surprisingly, we show inconsistency even in low-noise settings. We present a new value-regularized linear loss, establish its consistency under reasonable assumptions on noise, and show that it outperforms conventional ranking losses in a collaborative filtering experiment.",http://galton.uchicago.edu/~lekheng/meetings/mathofranking/slides/mackey.pdf
628035,mixed membership matrix factorization,2010,43,"lester mackey, david j weiss, michael i jordan",3,"MovieLens, Matrix decomposition, Machine learning, Inference, Gibbs sampling, Dyadic data analysis, Computer science, Collaborative filtering, Bayesian probability, Artificial intelligence","Discrete mixed membership modeling and continuous latent factor modeling (also known as matrix factorization) are two popular, complementary approaches to dyadic data analysis. In this work, we develop a fully Bayesian framework for integrating the two approaches into unified Mixed Membership Matrix Factorization (M3F) models. We introduce two M3F models, derive Gibbs sampling inference procedures, and validate our methods on the EachMovie, MovieLens, and Netflix Prize collaborative filtering datasets. We find that, even when fitting fewer parameters, the M3F models outperform state-of-the-art latent factor approaches on all benchmarks, yielding the greatest gains in accuracy on sparsely-rated, high-variance items.",http://www.people.fas.harvard.edu/~airoldi/pub/books/b02.AiroldiBleiEroshevaFienberg2014HandbookMMM/Ch17_MMM2014.pdf
